,customer id,state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
843,843,AL,102,408,364-7622,False,False,0,224.7,81,38.2,129.4,112,11.0,167.6,109,7.54,15.8,6,4.27,1,False
844,844,ND,146,408,393-9918,False,True,19,176.6,88,30.02,162.7,66,13.83,215.5,98,9.7,14.6,6,3.94,1,False
845,845,FL,144,415,376-4484,False,True,51,283.9,98,48.26,192.0,109,16.32,196.3,85,8.83,10.0,4,2.7,1,False
846,846,NE,96,415,410-6791,False,False,0,180.6,92,30.7,190.9,114,16.23,295.6,125,13.3,10.3,4,2.78,1,True
847,847,ND,70,415,343-2392,False,True,31,125.9,101,21.4,196.4,102,16.69,252.7,75,11.37,10.3,4,2.78,1,False
848,848,ME,149,408,408-4323,False,False,0,237.6,79,40.39,192.4,107,16.35,207.4,111,9.33,9.1,9,2.46,0,False
849,849,IL,129,415,395-1718,False,False,0,198.4,91,33.73,264.7,106,22.5,111.4,101,5.01,9.2,2,2.48,2,False
850,850,WA,166,408,354-9492,False,False,0,274.3,110,46.63,52.9,109,4.5,246.1,119,11.07,10.9,5,2.94,0,False
851,851,MA,136,408,367-8168,True,False,0,199.6,89,33.93,211.4,96,17.97,72.4,84,3.26,11.0,4,2.97,3,True
852,852,KS,149,510,340-3500,False,False,0,217.7,91,37.01,273.5,74,23.25,226.9,99,10.21,9.6,3,2.59,3,False
853,853,RI,70,415,369-4962,False,False,0,134.7,96,22.9,235.9,90,20.05,260.2,113,11.71,7.6,6,2.05,3,False
854,854,MO,120,415,334-8967,False,True,24,212.7,73,36.16,257.5,103,21.89,227.8,119,10.25,9.7,13,2.62,2,False
855,855,IA,66,510,402-2377,False,False,0,256.3,135,43.57,180.2,106,15.32,187.3,135,8.43,6.2,7,1.67,2,False
856,856,WY,104,408,366-3917,False,False,0,183.6,133,31.21,120.7,98,10.26,215.1,112,9.68,12.7,2,3.43,1,False
857,857,NV,160,415,333-3531,False,False,0,176.2,90,29.95,196.0,115,16.66,263.9,95,11.88,9.2,4,2.48,1,False
858,858,WI,129,415,333-8954,False,True,37,205.0,94,34.85,165.4,103,14.06,185.0,81,8.32,11.7,8,3.16,1,False
859,859,AL,93,408,374-9203,False,False,0,267.9,114,45.54,223.0,74,18.96,262.7,90,11.82,11.3,3,3.05,3,True
860,860,HI,169,415,334-3289,False,False,0,179.2,111,30.46,175.2,130,14.89,228.6,92,10.29,9.9,6,2.67,2,False
861,861,MO,58,415,353-7822,False,False,0,149.4,145,25.4,196.5,105,16.7,209.5,108,9.43,14.9,3,4.02,1,False
862,862,CA,75,510,350-1422,False,True,38,163.6,132,27.81,146.7,113,12.47,345.8,115,15.56,13.1,3,3.54,3,False
863,863,MO,45,408,385-8406,False,False,0,207.6,71,35.29,152.7,94,12.98,217.8,125,9.8,12.4,13,3.35,1,False
864,864,CT,155,510,380-7277,False,False,0,165.4,108,28.12,183.7,103,15.61,80.2,108,3.61,8.9,4,2.4,3,False
865,865,MD,52,415,352-1798,False,False,0,209.8,114,35.67,171.3,82,14.56,154.6,119,6.96,9.9,9,2.67,4,False
866,866,OH,119,415,385-7922,False,True,27,220.1,128,37.42,268.2,133,22.8,146.5,80,6.59,11.1,3,3.0,0,False
867,867,NV,86,510,353-7730,False,False,0,141.3,72,24.02,154.3,95,13.12,210.6,91,9.48,8.2,5,2.21,1,False
868,868,MD,42,408,337-7163,False,False,0,196.5,89,33.41,241.3,123,20.51,143.2,105,6.44,4.0,7,1.08,0,False
869,869,NE,127,510,348-5567,True,False,0,180.9,114,30.75,209.5,118,17.81,249.9,105,11.25,7.4,4,2.0,2,False
870,870,OH,123,408,420-9575,False,False,0,105.0,150,17.85,251.6,90,21.39,258.0,93,11.61,14.9,5,4.02,0,False
871,871,MA,98,510,366-3358,False,False,0,271.4,119,46.14,190.4,102,16.18,284.7,118,12.81,11.1,6,3.0,4,True
872,872,OK,149,510,359-9972,False,True,43,206.7,79,35.14,174.6,122,14.84,241.5,80,10.87,10.9,3,2.94,1,False
873,873,MA,160,408,387-3332,False,False,0,166.8,109,28.36,236.0,117,20.06,307.6,77,13.84,9.3,1,2.51,1,False
874,874,WA,103,415,354-6960,False,False,0,204.9,107,34.83,135.2,102,11.49,208.2,106,9.37,10.4,3,2.81,5,False
875,875,HI,132,415,405-3335,False,True,15,154.6,128,26.28,245.6,106,20.88,148.6,90,6.69,9.1,4,2.46,1,False
876,876,CO,137,415,379-4257,False,False,0,127.0,107,21.59,323.2,75,27.47,143.9,127,6.48,7.5,2,2.03,1,False
877,877,FL,129,415,355-4992,True,False,0,267.4,78,45.46,204.2,85,17.36,111.7,146,5.03,5.9,4,1.59,1,False
878,878,WI,62,415,383-6373,False,False,0,281.0,66,47.77,160.6,108,13.65,77.9,74,3.51,0.0,0,0.0,1,False
879,879,ID,122,510,382-7993,False,True,33,270.8,96,46.04,220.4,110,18.73,169.9,104,7.65,11.8,8,3.19,4,False
880,880,WY,32,408,422-5865,False,False,0,171.2,82,29.1,185.6,102,15.78,203.3,64,9.15,10.2,7,2.75,1,False
881,881,GA,86,510,410-9961,False,False,0,124.1,82,21.1,202.6,120,17.22,289.6,119,13.03,6.7,8,1.81,3,False
882,882,FL,130,415,343-9946,False,False,0,162.8,113,27.68,290.3,111,24.68,114.9,140,5.17,7.2,3,1.94,1,False
883,883,WY,42,408,357-7060,False,False,0,146.3,84,24.87,255.9,113,21.75,45.0,117,2.03,8.0,12,2.16,1,False
884,884,DE,73,415,355-9541,False,False,0,254.8,85,43.32,143.4,80,12.19,153.9,102,6.93,15.0,7,4.05,2,False
885,885,ME,66,408,378-4145,False,True,26,254.9,108,43.33,243.2,135,20.67,190.8,95,8.59,5.4,3,1.46,2,False
886,886,DC,103,510,386-2317,False,True,31,107.7,124,18.31,188.9,104,16.06,196.2,98,8.83,8.9,3,2.4,0,False
887,887,IA,128,408,335-8146,False,False,0,158.8,75,27.0,264.8,91,22.51,270.0,77,12.15,7.6,7,2.05,1,False
888,888,CO,104,415,377-2235,False,False,0,182.9,113,31.09,239.6,85,20.37,229.8,104,10.34,5.5,4,1.49,2,False
889,889,MN,103,415,386-9141,False,False,0,198.5,112,33.75,42.5,90,3.61,179.2,124,8.06,12.4,5,3.35,0,False
890,890,VT,124,415,416-5623,False,False,0,178.4,72,30.33,233.6,134,19.86,179.4,91,8.07,12.0,2,3.24,0,False
891,891,AZ,87,510,327-3053,False,False,0,110.9,91,18.85,158.5,115,13.47,207.5,131,9.34,6.2,5,1.67,1,False
892,892,LA,109,415,395-6195,False,True,27,166.9,85,28.37,221.2,92,18.8,197.3,97,8.88,12.3,4,3.32,1,True
893,893,MO,167,415,397-8772,True,False,0,244.8,91,41.62,60.8,105,5.17,176.7,110,7.95,10.7,3,2.89,2,False
894,894,ME,97,510,346-7656,False,False,0,120.8,96,20.54,169.8,101,14.43,194.1,63,8.73,11.9,3,3.21,4,True
895,895,MD,106,415,343-2350,False,False,0,165.3,118,28.1,210.0,101,17.85,187.2,93,8.42,8.5,3,2.3,2,False
896,896,VT,125,415,372-4722,False,False,0,126.7,113,21.54,155.5,131,13.22,206.2,112,9.28,14.4,7,3.89,2,False
897,897,DC,108,408,399-8615,False,True,35,215.9,106,36.7,200.6,107,17.05,195.4,107,8.79,15.5,7,4.19,0,False
898,898,WY,125,415,379-8248,False,False,0,140.1,132,23.82,209.6,126,17.82,264.1,77,11.88,8.0,2,2.16,1,False
899,899,VA,89,415,414-6219,False,True,32,209.9,113,35.68,249.8,104,21.23,224.2,92,10.09,8.7,7,2.35,1,False
900,900,VA,72,510,387-1343,True,True,29,139.8,114,23.77,138.2,91,11.75,221.0,88,9.95,5.5,6,1.49,0,False
901,901,CT,23,510,370-5527,False,False,0,321.6,107,54.67,251.6,115,21.39,141.1,158,6.35,11.3,3,3.05,2,True
902,902,HI,149,510,393-8736,False,False,0,166.6,61,28.32,218.8,107,18.6,208.3,131,9.37,8.2,6,2.21,7,False
903,903,WI,73,415,402-7626,False,False,0,214.2,90,36.41,196.8,78,16.73,157.9,112,7.11,5.9,8,1.59,0,False
904,904,MD,61,415,370-2688,False,False,0,260.0,123,44.2,210.5,127,17.89,234.7,70,10.56,9.0,3,2.43,1,True
905,905,WV,161,415,418-9036,False,False,0,191.9,113,32.62,70.9,87,6.03,204.8,107,9.22,13.4,4,3.62,4,True
906,906,VT,73,408,417-2035,False,False,0,213.0,95,36.21,188.8,104,16.05,136.2,89,6.13,13.5,3,3.65,0,False
907,907,UT,118,415,355-3602,False,True,24,118.1,83,20.08,109.6,72,9.32,245.5,73,11.05,16.9,2,4.56,1,False
908,908,CO,23,408,393-4027,False,False,0,190.2,89,32.33,166.4,108,14.14,219.8,73,9.89,15.0,4,4.05,6,False
909,909,NC,127,415,418-5141,False,True,25,82.2,95,13.97,163.3,109,13.88,264.9,104,11.92,5.1,6,1.38,0,False
910,910,NJ,42,415,406-1247,False,True,32,163.8,80,27.85,177.8,123,15.11,190.4,106,8.57,8.1,5,2.19,0,False
911,911,AR,118,415,402-3892,False,False,0,267.8,145,45.53,316.4,121,26.89,208.6,91,9.39,14.4,11,3.89,5,True
912,912,IA,45,510,332-2965,False,False,0,159.8,91,27.17,120.4,86,10.23,163.0,93,7.34,10.6,3,2.86,2,False
913,913,GA,50,408,377-1218,False,True,24,214.3,129,36.43,289.8,55,24.63,312.5,130,14.06,10.6,4,2.86,1,False
914,914,MO,179,510,355-2464,False,False,0,287.3,123,48.84,288.0,114,24.48,266.0,112,11.97,10.5,4,2.84,0,True
915,915,MO,152,408,404-4611,False,False,0,101.2,122,17.2,141.6,87,12.04,198.5,124,8.93,7.5,3,2.03,2,False
916,916,WY,105,415,373-2339,False,False,0,102.8,74,17.48,281.7,125,23.94,228.1,113,10.26,13.2,5,3.56,2,False
917,917,HI,72,415,410-3503,False,False,0,109.1,97,18.55,115.7,96,9.83,295.8,84,13.31,8.3,6,2.24,0,False
918,918,PA,52,408,410-4739,False,False,0,215.9,67,36.7,217.0,108,18.45,342.8,130,15.43,5.2,2,1.4,1,False
919,919,TX,125,415,365-3562,False,False,0,203.4,110,34.58,128.7,97,10.94,190.5,113,8.57,11.0,4,2.97,1,False
920,920,VA,143,510,387-7641,False,False,0,110.1,113,18.72,169.0,59,14.37,166.7,94,7.5,9.2,2,2.48,1,False
921,921,RI,65,415,385-9744,False,False,0,111.0,51,18.87,219.8,84,18.68,202.0,89,9.09,4.4,14,1.19,1,False
922,922,WI,80,415,398-5006,False,False,0,239.9,121,40.78,142.3,51,12.1,364.3,106,16.39,9.3,5,2.51,1,False
923,923,MS,1,415,408-3977,False,False,0,144.8,107,24.62,112.5,66,9.56,218.7,79,9.84,13.8,3,3.73,1,False
924,924,KY,60,408,334-2729,False,False,0,135.4,134,23.02,205.9,85,17.5,204.0,103,9.18,7.9,4,2.13,1,False
925,925,NC,43,415,334-7685,False,False,0,84.2,134,14.31,80.8,103,6.87,196.1,79,8.82,10.8,2,2.92,1,False
926,926,NV,143,415,350-9228,False,False,0,209.1,127,35.55,106.1,80,9.02,179.6,90,8.08,14.0,6,3.78,0,False
927,927,UT,81,415,407-5774,False,True,24,130.1,117,22.12,196.0,61,16.66,139.3,123,6.27,11.4,5,3.08,0,False
928,928,ME,205,510,413-4039,False,True,24,175.8,139,29.89,155.0,98,13.18,180.7,64,8.13,7.8,5,2.11,2,False
929,929,HI,24,415,343-2077,False,False,0,241.9,104,41.12,145.2,112,12.34,214.5,105,9.65,6.6,5,1.78,1,False
930,930,OH,74,415,336-5661,False,False,0,136.7,106,23.24,228.6,105,19.43,265.3,114,11.94,9.8,4,2.65,0,False
931,931,WV,77,510,355-4143,False,False,0,67.7,68,11.51,195.7,86,16.63,236.5,137,10.64,12.0,2,3.24,1,False
932,932,OK,74,415,366-5918,False,False,0,200.4,87,34.07,309.2,105,26.28,152.1,118,6.84,10.0,2,2.7,1,False
933,933,KY,74,510,368-7555,True,False,0,125.8,103,21.39,207.7,96,17.65,207.4,143,9.33,14.1,4,3.81,1,True
934,934,AL,200,408,408-2119,False,False,0,128.2,87,21.79,133.2,105,11.32,177.6,123,7.99,11.2,2,3.02,1,False
935,935,MD,86,408,329-2789,False,False,0,226.3,88,38.47,223.0,107,18.96,255.6,92,11.5,13.0,3,3.51,4,False
936,936,NE,91,510,334-1508,False,True,37,162.3,107,27.59,233.9,115,19.88,277.4,94,12.48,9.2,4,2.48,0,False
937,937,DC,76,415,337-1506,False,False,0,224.4,121,38.15,147.9,97,12.57,183.8,74,8.27,6.7,2,1.81,2,False
938,938,TX,130,415,396-8400,False,False,0,120.5,127,20.49,189.7,52,16.12,270.1,107,12.15,14.3,2,3.86,1,False
939,939,OH,56,408,349-2654,False,False,0,91.1,90,15.49,179.3,115,15.24,300.7,89,13.53,11.9,8,3.21,2,False
940,940,DE,117,415,417-2716,False,False,0,168.8,137,28.7,241.4,107,20.52,204.8,106,9.22,15.5,4,4.19,0,False
941,941,IA,63,510,402-1725,False,False,0,153.5,81,26.1,287.3,115,24.42,230.2,85,10.36,6.5,5,1.76,2,False
942,942,VT,126,415,403-3229,False,False,0,226.2,88,38.45,140.3,114,11.93,208.9,110,9.4,6.4,2,1.73,0,False
943,943,OR,132,510,353-6056,False,False,0,191.9,107,32.62,206.9,127,17.59,272.0,88,12.24,12.6,2,3.4,1,False
944,944,NV,81,415,399-9802,False,True,28,167.9,147,28.54,190.7,105,16.21,193.0,103,8.69,9.2,6,2.48,4,True
945,945,NC,122,415,366-7069,False,False,0,180.0,88,30.6,145.0,77,12.33,233.7,120,10.52,11.5,6,3.11,2,False
946,946,NJ,46,408,332-5949,False,False,0,257.4,67,43.76,261.1,91,22.19,204.4,107,9.2,13.4,5,3.62,2,True
947,947,MN,150,415,393-6376,False,True,28,174.4,75,29.65,169.9,80,14.44,201.6,130,9.07,11.0,4,2.97,1,False
948,948,ID,99,408,354-7025,False,False,0,159.7,83,27.15,155.4,121,13.21,255.7,114,11.51,8.4,3,2.27,1,False
949,949,AL,87,408,351-6585,False,False,0,237.2,124,40.32,222.6,87,18.92,173.3,81,7.8,11.0,3,2.97,1,False
950,950,AK,108,415,330-5462,False,False,0,103.0,129,17.51,242.3,103,20.6,170.2,89,7.66,7.9,3,2.13,1,False
951,951,VT,101,415,407-2292,False,False,0,153.8,89,26.15,234.0,89,19.89,196.3,77,8.83,11.6,2,3.13,4,False
952,952,PA,53,415,340-3011,False,False,0,205.1,86,34.87,160.5,95,13.64,149.5,142,6.73,10.7,2,2.89,3,False
953,953,AK,132,415,345-9153,False,True,39,175.7,93,29.87,187.2,94,15.91,225.5,118,10.15,8.6,3,2.32,2,False
954,954,CA,158,510,379-5503,False,False,0,155.9,123,26.5,224.2,112,19.06,221.0,116,9.95,8.6,8,2.32,2,False
955,955,MS,114,415,389-6790,False,True,34,154.4,109,26.25,221.4,142,18.82,208.5,103,9.38,10.3,5,2.78,0,False
956,956,AR,77,415,408-3610,False,True,23,209.7,73,35.65,183.6,63,15.61,205.5,111,9.25,7.1,3,1.92,2,False
957,957,NV,144,415,375-8238,True,False,0,150.0,69,25.5,285.9,73,24.3,190.6,121,8.58,9.4,15,2.54,0,False
958,958,AL,91,510,378-5633,False,True,23,232.4,97,39.51,186.0,88,15.81,190.5,128,8.57,12.3,3,3.32,3,False
959,959,GA,58,408,389-9120,False,False,0,165.4,100,28.12,115.7,87,9.83,193.8,118,8.72,12.8,5,3.46,2,False
960,960,AR,5,415,380-2758,False,False,0,199.2,106,33.86,187.3,12,15.92,214.0,85,9.63,13.3,3,3.59,3,False
961,961,MA,97,408,402-2728,False,False,0,217.6,81,36.99,320.5,51,27.24,150.7,110,6.78,4.2,3,1.13,0,False
962,962,NJ,107,415,354-9062,False,False,0,212.1,95,36.06,150.1,88,12.76,219.8,111,9.89,7.7,2,2.08,3,False
963,963,MO,142,415,417-2054,False,True,30,154.0,75,26.18,165.8,97,14.09,270.0,83,12.15,10.8,5,2.92,1,False
964,964,NY,9,408,353-1941,False,True,31,193.8,130,32.95,202.6,98,17.22,191.2,102,8.6,13.3,2,3.59,1,False
965,965,AZ,73,415,328-1522,False,False,0,175.4,130,29.82,248.1,105,21.09,122.4,85,5.51,12.2,4,3.29,0,False
966,966,NJ,48,510,408-4529,False,True,22,152.0,63,25.84,258.8,131,22.0,263.2,109,11.84,15.7,5,4.24,2,True
967,967,WV,43,408,417-5320,False,False,0,230.2,147,39.13,186.7,121,15.87,128.4,100,5.78,9.2,3,2.48,0,False
968,968,NM,122,408,370-9755,False,True,33,174.9,103,29.73,248.2,105,21.1,164.6,116,7.41,13.5,3,3.65,1,True
969,969,SC,93,415,372-4835,False,False,0,190.2,68,32.33,262.2,64,22.29,130.0,92,5.85,8.8,4,2.38,0,False
970,970,VT,85,415,334-6605,False,False,0,176.4,122,29.99,224.9,123,19.12,219.6,50,9.88,11.5,1,3.11,1,False
971,971,TN,59,415,399-5564,False,False,0,160.9,95,27.35,251.2,65,21.35,273.4,97,12.3,5.0,5,1.35,3,False
972,972,LA,87,415,392-2887,False,False,0,228.7,90,38.88,163.0,99,13.86,154.1,90,6.93,11.8,3,3.19,1,False
973,973,OH,137,408,328-2110,False,False,0,144.0,90,24.48,181.6,100,15.44,128.1,93,5.76,12.3,2,3.32,0,False
974,974,OR,21,510,383-5976,False,True,31,135.9,90,23.1,271.0,84,23.04,179.1,89,8.06,9.5,7,2.57,6,False
975,975,DE,129,510,332-6181,False,False,0,334.3,118,56.83,192.1,104,16.33,191.0,83,8.59,10.4,6,2.81,0,True
976,976,KY,104,415,330-5255,False,False,0,130.5,77,22.19,131.2,117,11.15,264.7,63,11.91,13.0,6,3.51,0,False
977,977,GA,93,408,413-5190,False,True,21,134.2,105,22.81,162.5,128,13.81,186.6,90,8.4,11.8,2,3.19,4,True
978,978,VT,63,415,394-7447,False,False,0,278.0,102,47.26,266.4,114,22.64,224.1,118,10.08,13.1,4,3.54,4,True
979,979,OR,161,415,353-7096,False,False,0,105.4,70,17.92,214.8,122,18.26,223.6,126,10.06,7.8,5,2.11,0,False
980,980,TX,50,510,395-6002,False,False,0,188.9,94,32.11,203.9,104,17.33,151.8,124,6.83,11.6,8,3.13,3,False
981,981,MO,103,408,372-9816,False,True,24,111.8,85,19.01,239.6,102,20.37,268.3,81,12.07,6.9,4,1.86,1,False
982,982,ND,84,415,400-7253,False,True,33,159.1,106,27.05,149.8,101,12.73,213.4,108,9.6,13.0,18,3.51,1,False
983,983,MN,92,510,344-7470,False,False,0,212.4,105,36.11,224.6,118,19.09,221.3,105,9.96,9.0,4,2.43,1,False
984,984,NV,77,415,378-8572,False,False,0,142.3,112,24.19,306.3,111,26.04,196.5,82,8.84,9.9,1,2.67,1,False
985,985,NY,64,415,345-9140,True,False,0,346.8,55,58.96,249.5,79,21.21,275.4,102,12.39,13.3,9,3.59,1,True
986,986,FL,159,415,340-5460,False,True,15,113.9,102,19.36,145.3,146,12.35,195.2,137,8.78,11.8,9,3.19,1,False
987,987,KS,110,415,369-8024,True,True,27,267.9,103,45.54,263.3,74,22.38,178.1,106,8.01,8.3,2,2.24,1,True
988,988,NV,138,510,395-8595,False,False,0,171.4,117,29.14,115.2,128,9.79,224.5,115,10.1,17.0,4,4.59,3,False
989,989,NV,178,408,359-4587,False,False,0,275.4,150,46.82,187.5,62,15.94,147.1,126,6.62,13.6,3,3.67,1,False
990,990,SC,38,415,375-5439,False,True,31,197.2,118,33.52,249.9,70,21.24,298.9,104,13.45,3.9,2,1.05,0,False
991,991,MI,50,415,361-3779,False,True,35,192.6,97,32.74,135.2,101,11.49,216.2,101,9.73,7.9,2,2.13,2,False
992,992,MI,45,510,375-8934,False,True,26,91.7,104,15.59,150.6,119,12.8,63.3,103,2.85,7.7,5,2.08,1,False
993,993,TN,70,510,395-4757,False,False,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,False
994,994,NY,147,510,421-7205,False,True,33,251.5,107,42.76,234.1,110,19.9,213.4,87,9.6,10.4,6,2.81,3,False
995,995,NV,94,510,379-8805,False,False,0,190.6,108,32.4,152.3,95,12.95,144.7,97,6.51,7.5,5,2.03,1,False
996,996,IL,179,510,348-2150,False,False,0,116.1,101,19.74,201.8,99,17.15,181.9,103,8.19,11.6,5,3.13,0,False
997,997,MS,116,415,417-9128,False,False,0,217.3,91,36.94,216.1,95,18.37,148.1,76,6.66,11.3,3,3.05,2,False
998,998,ND,59,510,351-4226,False,False,0,179.4,80,30.5,232.5,99,19.76,175.8,105,7.91,14.7,3,3.97,0,False
999,999,NC,165,415,330-6630,False,False,0,207.7,109,35.31,164.8,94,14.01,54.5,91,2.45,7.9,3,2.13,0,False
1000,1000,MI,133,408,387-9137,False,False,0,277.3,138,47.14,228.4,117,19.41,117.3,103,5.28,12.8,4,3.46,2,True
1001,1001,TN,140,415,372-3987,False,False,0,125.3,84,21.3,167.6,121,14.25,260.6,94,11.73,8.4,4,2.27,1,False
1002,1002,VT,93,408,408-5183,False,True,32,138.1,91,23.48,167.3,72,14.22,238.9,115,10.75,6.8,3,1.84,2,False
1003,1003,OK,52,510,412-9357,False,True,38,169.3,88,28.78,225.9,97,19.2,172.0,86,7.74,8.2,3,2.21,0,False
1004,1004,DE,64,415,402-3599,False,True,27,201.3,101,34.22,143.8,89,12.22,150.2,127,6.76,12.3,3,3.32,1,False
1005,1005,ND,12,510,379-5211,True,False,0,216.7,117,36.84,116.5,126,9.9,220.0,110,9.9,9.8,4,2.65,2,False
1006,1006,OR,48,415,405-9217,False,False,0,190.4,92,32.37,317.5,85,26.99,133.4,113,6.0,8.3,4,2.24,2,False
1007,1007,NY,181,408,340-9200,False,False,0,143.3,91,24.36,195.5,58,16.62,223.3,95,10.05,6.0,7,1.62,1,False
1008,1008,MO,168,415,339-9026,False,True,42,97.4,57,16.56,203.6,98,17.31,173.9,124,7.83,11.4,2,3.08,2,False
1009,1009,FL,155,415,343-4772,False,False,0,181.4,111,30.84,167.7,92,14.25,168.5,122,7.58,11.3,3,3.05,3,False
1010,1010,ND,105,510,345-2108,False,False,0,246.4,83,41.89,256.2,101,21.78,169.0,151,7.61,3.8,4,1.03,0,False
1011,1011,NY,11,415,401-4650,False,False,0,143.4,130,24.38,289.4,50,24.6,194.0,100,8.73,9.7,6,2.62,2,False
1012,1012,ND,182,415,400-3945,False,False,0,104.9,111,17.83,198.5,120,16.87,258.2,91,11.62,8.0,5,2.16,2,False
1013,1013,NY,104,415,338-3781,False,False,0,156.2,93,26.55,193.0,54,16.41,222.7,94,10.02,13.1,5,3.54,1,False
1014,1014,OH,102,415,342-6316,False,False,0,114.8,125,19.52,81.9,126,6.96,304.3,101,13.69,12.0,4,3.24,0,False
1015,1015,AL,122,415,336-5920,False,False,0,232.5,96,39.53,205.5,120,17.47,213.7,91,9.62,11.9,2,3.21,0,False
1016,1016,SC,41,415,332-1060,False,False,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,False
1017,1017,GA,132,415,418-3426,False,False,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,9.1,4,2.46,2,False
1018,1018,WY,76,415,408-6326,False,False,0,263.4,148,44.78,230.3,69,19.58,170.6,101,7.68,11.4,5,3.08,1,True
1019,1019,WV,13,415,334-6142,False,False,0,146.4,74,24.89,148.5,92,12.62,216.7,96,9.75,11.3,3,3.05,1,False
1020,1020,HI,115,415,336-6128,False,True,33,145.0,72,24.65,194.5,157,16.53,242.3,138,10.9,14.2,3,3.83,2,False
1021,1021,WV,67,408,406-6708,False,False,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,12,2.27,1,False
1022,1022,LA,154,510,388-8670,False,False,0,166.9,99,28.37,154.9,97,13.17,189.4,89,8.52,7.2,5,1.94,0,False
1023,1023,AR,100,510,363-5853,False,False,0,142.5,87,24.23,195.7,88,16.63,122.1,117,5.49,7.8,8,2.11,2,False
1024,1024,AK,146,510,383-6544,True,False,0,133.0,65,22.61,262.8,93,22.34,214.3,128,9.64,11.2,3,3.02,1,False
1025,1025,DC,148,415,378-2940,False,True,11,252.9,129,42.99,284.3,88,24.17,262.8,99,11.83,12.3,1,3.32,1,False
1026,1026,AL,67,415,338-7683,False,True,28,95.0,94,16.15,291.2,73,24.75,159.6,114,7.18,10.0,2,2.7,2,False
1027,1027,UT,161,510,329-2786,True,False,0,194.2,106,33.01,249.4,105,21.2,254.9,129,11.47,12.9,1,3.48,1,True
1028,1028,KS,70,415,369-9465,False,False,0,222.8,114,37.88,215.9,113,18.35,223.5,122,10.06,0.0,0,0.0,1,False
1029,1029,MN,116,510,337-3769,False,False,0,201.8,82,34.31,231.5,95,19.68,226.1,130,10.17,16.5,5,4.46,0,False
1030,1030,VA,99,415,400-6257,False,True,42,216.0,125,36.72,232.3,104,19.75,215.5,100,9.7,9.3,4,2.51,2,True
1031,1031,UT,87,415,411-6663,False,False,0,146.3,108,24.87,171.8,102,14.6,167.5,66,7.54,5.3,9,1.43,1,False
1032,1032,IN,87,510,384-3101,False,False,0,234.8,85,39.92,140.9,91,11.98,204.3,93,9.19,9.5,5,2.57,1,False
1033,1033,CT,70,408,339-5329,False,False,0,198.6,111,33.76,213.9,115,18.18,171.2,105,7.7,10.6,6,2.86,2,False
1034,1034,DE,131,408,388-9944,False,False,0,94.4,80,16.05,215.1,101,18.28,179.7,108,8.09,13.1,9,3.54,2,False
1035,1035,VT,119,510,403-1769,False,False,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10.0,1,2.7,2,False
1036,1036,MO,119,408,390-1612,False,True,32,142.6,77,24.24,208.2,126,17.7,171.0,102,7.69,12.0,2,3.24,3,False
1037,1037,RI,87,510,421-7214,True,False,0,134.2,80,22.81,165.0,71,14.03,173.1,102,7.79,10.7,5,2.89,0,False
1038,1038,CA,112,415,338-6962,False,False,0,111.9,92,19.02,114.0,143,9.69,146.8,79,6.61,14.1,3,3.81,5,True
1039,1039,RI,75,415,333-9826,False,False,0,122.8,89,20.88,211.3,104,17.96,261.4,91,11.76,10.7,2,2.89,2,False
1040,1040,CT,150,510,411-8549,False,False,0,189.3,77,32.18,220.9,105,18.78,238.7,117,10.74,9.2,5,2.48,4,False
1041,1041,IN,161,510,381-9234,False,True,38,240.4,112,40.87,201.8,102,17.15,206.1,112,9.27,16.1,6,4.35,0,False
1042,1042,FL,91,510,387-9855,True,True,24,93.5,112,15.9,183.4,128,15.59,240.7,133,10.83,9.9,3,2.67,0,False
1043,1043,KS,124,415,371-6990,False,False,0,158.6,104,26.96,211.2,77,17.95,179.3,104,8.07,10.2,8,2.75,3,False
1044,1044,NY,94,510,417-3046,True,False,0,243.2,109,41.34,147.0,88,12.5,94.9,99,4.27,7.2,4,1.94,4,False
1045,1045,TX,217,408,385-7082,False,False,0,176.4,115,29.99,158.8,128,13.5,306.6,107,13.8,9.3,3,2.51,4,False
1046,1046,RI,158,510,365-5886,False,False,0,220.9,129,37.55,242.2,108,20.59,233.3,75,10.5,6.4,5,1.73,0,False
1047,1047,NV,102,415,373-5196,False,False,0,144.4,87,24.55,266.5,128,22.65,217.6,59,9.79,7.1,7,1.92,0,False
1048,1048,UT,85,510,327-6194,False,False,0,212.3,107,36.09,228.4,103,19.41,163.3,116,7.35,7.7,3,2.08,0,False
1049,1049,OK,79,510,381-4565,False,False,0,147.0,72,24.99,165.7,102,14.08,243.2,107,10.94,8.4,9,2.27,1,False
1050,1050,MN,139,510,357-9832,False,True,25,96.2,112,16.35,178.9,70,15.21,182.1,84,8.19,12.9,10,3.48,2,False
